Field1,day,emplacemen,index,pk,name,latitude,longitude,trip_per_d,cluster,FID1,FID_1,Field1_1,day_1,is_member,start_stat,index_1,Code,name_1,latitude_x,longitude_,year_x,trip_c,emplacem_1,pk_1,FID_,latitude_y,longitude1,year_y,X_x,Y_x,cluster_1,X_y,Y_y,X_mean,Y_mean,FID_2,DAUID,CDNAME,DAU,OID_,DAU_1,pop_2016,popden,age_0_14,age_15_30,age_30_45,age_p_45,lang_e,lang_f,lang_ef,inc_em,inc_aft,inc_low_,edu_unideg,to_work_ca,to_work_pt,to_work_wa,to_work_bi
826,64,4608,1260,1260,Berri /Ste-Catherine,45.51469060000,-73.55990140000,72.00000000000,40,0,100,201,202,0.00000000000,0.00000000000,272,0.00000000000,Ste-Catherine / Labelle,45.51506500000,-73.55923000000,2022,25698,25698.00000000000,272.00000000000,758,45.51506500000,-73.55923000000,2022,300172,5041680,40,300154.66666700000,5041666.66667000000,300154.66666700000,5041666.66667000000,1561,24661858,Montr?—al,24661858,1714,24661858,850,4735.40000000000,0.03529411800,0.37058823500,0.32941176500,0.26470588200,0.07878787900,0.12727272700,0.79393939400,40064,36352,0.30500000000,0.44029850700,0.16981132100,0.38679245300,0.35849056600,0.07547169800
829,50,3591,1263,1263,de la Roche / Marie-Anne,45.52766000000,-73.57612400000,71.82000000000,188,0,160,315,153,0.00000000000,0.00000000000,266,0.00000000000,Marie-Anne / de la Roche,45.52775800000,-73.57618500000,2022,12081,12081.00000000000,266.00000000000,754,45.52775800000,-73.57618500000,2022,298849,5043100,188,298850.66666700000,5043096.66667000000,298850.66666700000,5043096.66667000000,1653,24661900,Montr?—al,24661900,1752,24661900,554,15261.70000000000,0.12635379100,0.24368231000,0.37003610100,0.25992779800,0.04504504500,0.24324324300,0.72072072100,47232,41344,0.22700000000,0.42424242400,0.30357142900,0.35714285700,0.17857142900,0.14285714300
836,50,2956,1270,1270,de Br?—beuf / Gilford,45.53095200000,-73.58158500000,59.12000000000,79,0,163,320,153,0.00000000000,0.00000000000,267,0.00000000000,Gilford / de Br?—beuf,45.53081600000,-73.58162600000,2022,10845,10845.00000000000,267.00000000000,755,45.53081600000,-73.58162600000,2022,298424,5043440,79,298425.33333300000,5043443.33333000000,298425.33333300000,5043443.33333000000,2380,24661829,Montr?—al,24661829,1685,24661829,486,11941.00000000000,0.09259259300,0.26748971200,0.30864197500,0.33127572000,0.02040816300,0.27551020400,0.69387755100,35499,33152,0.30900000000,0.40441176500,0.27272727300,0.45454545500,0.09090909100,0.13636363600
840,18,1654,1274,1274,Ste-Catherine / St-Mathieu,45.49383260000,-73.57914220000,91.88888889000,92,0,109,218,153,0.00000000000,0.00000000000,365,0.00000000000,St-Mathieu / Ste-Catherine,45.49368000000,-73.57914600000,2022,19964,19964.00000000000,365.00000000000,837,45.49368000000,-73.57914600000,2022,298614,5039310,92,298614.00000000000,5039316.66667000000,298614.00000000000,5039316.66667000000,800,24661086,Montr?—al,24661086,1002,24661086,130,1993.90000000000,0.00000000000,0.65384615400,0.26923076900,0.07692307700,0.26923076900,0.07692307700,0.61538461500,27904,26688,0.21000000000,0.44444444400,0.28571428600,0.42857142900,0.21428571400,0.00000000000
841,48,1803,1275,1275,de Maisonneuve / Mansfield SE,45.50229350000,-73.57330640000,37.56250000000,114,0,38,75,202,0.00000000000,0.00000000000,623,0.00000000000,de Maisonneuve / Mansfield (nord),45.50231100000,-73.57336350000,2022,13622,13622.00000000000,623.00000000000,1047,45.50231100000,-73.57336350000,2022,299067,5040270,114,299065.60000000000,5040262.00000000000,299065.60000000000,5040262.00000000000,363,24661283,Montr?—al,24661283,1173,24661283,2492,3006.00000000000,0.04614767300,0.41332263200,0.32303370800,0.21749598700,0.29317269100,0.04618473900,0.64658634500,52736,45664,0.35500000000,0.45157657700,0.31174089100,0.15384615400,0.51417004000,0.00809716600
844,47,8693,1278,1278,Parc Jeanne-Mance (monument ?» sir George-?Îtienne Cartier),45.51486640000,-73.58475860000,184.95744680000,261,0,219,435,155,0.00000000000,0.00000000000,330,0.00000000000,Parc Jeanne Mance (monument sir George-Etienne Cartier),45.51484000000,-73.58477900000,2022,34516,34516.00000000000,330.00000000000,805,45.51484000000,-73.58477900000,2022,298176,5041660,261,298176.66666700000,5041660.00000000000,298176.66666700000,5041660.00000000000,2665,24661961,Montr?—al,24661961,1799,24661961,506,3152.60000000000,0.07905138300,0.37549407100,0.33596837900,0.20948616600,0.16666666700,0.06666666700,0.75555555600,65792,55488,0.18000000000,0.51190476200,0.20930232600,0.23255814000,0.41860465100,0.11627907000
845,47,2676,1279,1279,Place des Festivals ( du Pr?—sident-Kennedy / de Bleury),45.50764390000,-73.56932400000,56.93617021000,46,0,63,123,202,0.00000000000,0.00000000000,1070,0.00000000000,M?—tro Place-des-Arts (du Pr?—sident-Kennedy / Jeanne-Mance),45.50820460000,-73.56881440000,2022,22141,22141.00000000000,1070.00000000000,1276,45.50820460000,-73.56881440000,2022,299423,5040920,46,299409.66666700000,5040900.00000000000,299409.66666700000,5040900.00000000000,2824,24662114,Montr?—al,24662114,1944,24662114,699,3221.20000000000,0.04291845500,0.37911301900,0.34334763900,0.23462088700,0.16312056700,0.13475177300,0.68794326200,53760,46677,0.29100000000,0.45267489700,0.19178082200,0.28767123300,0.43835616400,0.05479452100
847,46,1766,1281,1281,St-Laurent / St-Jacques,45.50649570000,-73.55649400000,38.39130435000,203,0,445,886,157,0.00000000000,0.00000000000,406,0.00000000000,St-Jacques / St-Laurent,45.50642100000,-73.55646600000,2022,8450,8450.00000000000,406.00000000000,871,45.50642100000,-73.55646600000,2022,300388,5040720,203,300387.33333300000,5040723.33333000000,300387.33333300000,5040723.33333000000,345,24661256,Montr?—al,24661256,1151,24661256,1080,4213.80000000000,0.04166666700,0.23148148100,0.42592592600,0.30092592600,0.14814814800,0.05092592600,0.79629629600,76442,58848,0.16900000000,0.47814207700,0.26016260200,0.26829268300,0.41463414600,0.03252032500
848,46,1105,1282,1282,H??pital G?—n?—ral Juif (de la C??te-Ste-Catherine / L?—gar?—),45.49624140000,-73.62983870000,24.02173913000,74,0,379,757,141,0.00000000000,0.00000000000,369,0.00000000000,H??pital g?—n?—ral juif (de la C??te Ste-Catherine / L?—gar?—),45.49630200000,-73.62982200000,2022,5146,5146.00000000000,369.00000000000,840,45.49630200000,-73.62982200000,2022,294654,5039610,74,294653.33333300000,5039606.66667000000,294653.33333300000,5039606.66667000000,886,24660686,Montr?—al,24660686,643,24660686,358,8668.30000000000,0.16759776500,0.16759776500,0.34916201100,0.31564245800,0.57746478900,0.07042253500,0.33802816900,44160,40832,0.23900000000,0.24242424200,0.40000000000,0.60000000000,0.06666666700,0.00000000000
849,41,820,1283,1283,Irene / St-Jacques,45.48013300000,-73.58393130000,20.00000000000,10,0,41,79,159,0.00000000000,0.00000000000,751,0.00000000000,Bourget / St-Jacques,45.48084580000,-73.58386160000,2022,5494,5494.00000000000,751.00000000000,1112,45.48084580000,-73.58386160000,2022,298244,5037880,10,298242.00000000000,5037853.33333000000,298242.00000000000,5037853.33333000000,2713,24662136,Montr?—al,24662136,1966,24662136,1767,21841.80000000000,0.06508206000,0.26881720400,0.49801924200,0.16808149400,0.09714285700,0.09714285700,0.80285714300,63424,51296,0.15400000000,0.44142614600,0.38695652200,0.45652173900,0.10434782600,0.03913043500
850,39,2902,1284,1284,Ste-Catherine / Bishop,45.49663670000,-73.57612870000,74.41025641000,122,0,98,198,161,0.00000000000,0.00000000000,420,0.00000000000,Bishop / Ste-Catherine,45.49658300000,-73.57650200000,2022,13213,13213.00000000000,420.00000000000,883,45.49658300000,-73.57650200000,2022,298821,5039630,122,298830.66666700000,5039633.33333000000,298830.66666700000,5039633.33333000000,875,24661104,Montr?—al,24661104,1010,24661104,1446,6626.90000000000,0.04495159100,0.51521438500,0.21784232400,0.22199170100,0.38062283700,0.02422145300,0.58131487900,22272,20800,0.53700000000,0.40936863500,0.31372549000,0.30392156900,0.40196078400,0.00000000000
851,34,362,1285,1285,Delisle / George-Vanier,45.48597400000,-73.57283230000,10.64705882000,9,0,363,728,169,0.00000000000,0.00000000000,355,0.00000000000,Lionel-Groulx / George-Vanier,45.48621900000,-73.57374700000,2022,3796,3796.00000000000,355.00000000000,827,45.48621900000,-73.57374700000,2022,299035,5038480,9,299059.00000000000,5038470.00000000000,299059.00000000000,5038470.00000000000,738,24661122,Montr?—al,24661122,1025,24661122,693,15967.70000000000,0.19480519500,0.25974026000,0.23088023100,0.31457431500,0.23741007200,0.23021582700,0.50359712200,27622,27546,0.58300000000,0.23188405800,0.35897435900,0.61538461500,0.07692307700,0.00000000000
852,34,1688,1286,1286,Evans / Clark,45.51108370000,-73.56797750000,49.64705882000,13,0,11,23,169,0.00000000000,0.00000000000,855,0.00000000000,Clark / Ontario,45.51062460000,-73.56690330000,2022,18621,18621.00000000000,855.00000000000,1150,45.51062460000,-73.56690330000,2022,299572,5041190,13,299526.33333300000,5041220.00000000000,299526.33333300000,5041220.00000000000,2824,24662114,Montr?—al,24662114,1944,24662114,699,3221.20000000000,0.04291845500,0.37911301900,0.34334763900,0.23462088700,0.16312056700,0.13475177300,0.68794326200,53760,46677,0.29100000000,0.45267489700,0.19178082200,0.28767123300,0.43835616400,0.05479452100
853,33,3714,1287,1287,Duluth  / St-Denis,45.52080240000,-73.57579890000,112.54545450000,80,0,183,361,64,0.00000000000,0.00000000000,1146,0.00000000000,Duluth /St-Denis,45.52059750000,-73.57597050000,2022,6738,6738.00000000000,1146.00000000000,1322,45.52059750000,-73.57597050000,2022,298865,5042300,80,298869.00000000000,5042306.66667000000,298869.00000000000,5042306.66667000000,2656,24661950,Montr?—al,24661950,1790,24661950,389,10156.70000000000,0.11568123400,0.26992287900,0.44987146500,0.16452442200,0.06410256400,0.10256410300,0.83333333300,58176,48768,0.21800000000,0.49264705900,0.36363636400,0.38636363600,0.20454545500,0.06818181800
854,32,2705,1288,1288,St-Marc / Ste-Catherine,45.49285660000,-73.58065430000,84.53125000000,88,0,96,195,162,0.00000000000,0.00000000000,363,0.00000000000,Ste-Catherine / St-Marc,45.49289700000,-73.58029400000,2022,16235,16235.00000000000,363.00000000000,835,45.49289700000,-73.58029400000,2022,298524,5039220,88,298514.66666700000,5039220.00000000000,298514.66666700000,5039220.00000000000,801,24661087,Montr?—al,24661087,1003,24661087,599,14900.50000000000,0.03338898200,0.59265442400,0.25876460800,0.11519198700,0.47500000000,0.04166666700,0.46666666700,20000,19733,0.57500000000,0.44907407400,0.08000000000,0.46000000000,0.48000000000,0.04000000000
856,29,1858,1290,1290,de l'H??tel-de-Ville / Villeneuve,45.52348080000,-73.58732760000,64.06896552000,123,0,203,404,174,0.00000000000,0.00000000000,255,0.00000000000,Villeneuve / de l'H??tel-de-Ville,45.52354400000,-73.58733200000,2022,13649,13649.00000000000,255.00000000000,744,45.52354400000,-73.58733200000,2022,297978,5042630,123,297978.00000000000,5042626.66667000000,297978.00000000000,5042626.66667000000,2255,24661425,Montr?—al,24661425,1299,24661425,745,10108.50000000000,0.14093959700,0.26174496600,0.41610738300,0.18120805400,0.06040268500,0.22818791900,0.71140939600,56320,47488,0.20100000000,0.46052631600,0.21176470600,0.42352941200,0.24705882400,0.12941176500
858,27,191,1292,1292,d'Iberville / Fleury,45.57543180000,-73.64743050000,7.07407407400,7,0,555,1111,175,0.00000000000,0.00000000000,1032,0.00000000000,Parc des Hirondelles (Fleury / Andr?—-Jobin),45.57600030000,-73.64676480000,2022,2212,2212.00000000000,1032.00000000000,1256,45.57600030000,-73.64676480000,2022,293346,5048460,7,293328.66666700000,5048440.00000000000,293328.66666700000,5048440.00000000000,2487,24662976,Montr?—al,24662976,2762,24662976,584,2805.00000000000,0.16267123300,0.16267123300,0.28253424700,0.39212328800,0.04273504300,0.47008547000,0.46153846200,38272,34458,0.27400000000,0.20833333300,0.68181818200,0.27272727300,0.04545454500,0.00000000000
860,18,2404,1294,1294,Bordeaux / Mont-Royal,45.53458360000,-73.57315960000,133.55555560000,165,0,156,307,185,0.00000000000,0.00000000000,175,0.00000000000,Chabot / du Mont-Royal,45.53418500000,-73.57358900000,2022,28382,28382.00000000000,175.00000000000,673,45.53418500000,-73.57358900000,2022,299052,5043810,165,299063.33333300000,5043823.33333000000,299063.33333300000,5043823.33333000000,2555,24661815,Montr?—al,24661815,1671,24661815,332,15734.60000000000,0.13554216900,0.21084337300,0.39156626500,0.26204819300,0.02985074600,0.26865671600,0.68656716400,66240,53056,0.15200000000,0.43564356400,0.40000000000,0.31428571400,0.14285714300,0.14285714300
1,201,6682,10,10,M?—tro Angrignon (Lamont /  des Trinitaires),45.44691000000,-73.60363000000,33.24378109000,764,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
8,201,3213,65,65,Bel Air / St-Antoine,45.48277800000,-73.58462100000,15.98507463000,604,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
21,131,713,132,132,St-Charles / Labont?—,45.53526600000,-73.51398000000,5.44274809200,703,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
221,202,18228,368,368,Jean-Brillant / de la C??te-des-Neiges,45.49541500000,-73.62234100000,90.23762376000,559,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
249,182,7078,401,401,St-Antoine / St-Fran?œois-Xavier,45.50459100000,-73.55918800000,38.89010989000,753,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
276,112,5797,433,433,Hutchison / Van Horne,45.52494200000,-73.61060600000,51.75892857000,273,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
301,154,10651,464,464,Richardson / de Montmorency,45.48498000000,-73.56033300000,69.16233766000,102,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
304,172,12471,467,467,Guy / Notre-Dame,45.49004200000,-73.56711100000,72.50581395000,293,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
327,202,2271,499,499,Li?—bert / Hochelaga,45.59587500000,-73.52352800000,11.24257426000,510,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
396,202,9624,578,578,Marquette / des Carri?–res,45.53879900000,-73.58870000000,47.64356436000,581,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
428,104,8106,622,622,Place ?Îmilie-Gamelin,45.51590100000,-73.55994800000,77.94230769000,75,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
429,104,8106,622,622,Place ?Îmilie-Gamelin (St-Hubert / de Maisonneuve),45.51590100000,-73.55994800000,77.94230769000,75,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
432,202,18493,625,625,St-Urbain / Ren?—-L?—vesque,45.50783800000,-73.56313600000,91.54950495000,751,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
447,202,11084,642,642,Henri-Julien / de Castelnau,45.53789100000,-73.61821500000,54.87128713000,636,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
471,202,20770,677,677,Bernard / St-Urbain,45.52626700000,-73.60319100000,102.82178220000,440,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
498,202,26897,756,756,Notre-Dame / Jean-d'Estr?—es,45.49425980000,-73.56381810000,133.15346530000,471,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
501,202,18310,760,760,St-Dominique / de Bellechasse,45.52950360000,-73.60486460000,90.64356436000,257,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
504,202,14111,763,763,M?—tro Jean-Talon (Berri / Jean-Talon),45.53900040000,-73.61425100000,69.85643564000,630,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
509,118,4412,770,770,Rivier / Davidson,45.54611470000,-73.55709310000,37.38983051000,814,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
515,202,13700,779,779,de Bleury / de Maisonneuve,45.50709650000,-73.56844160000,67.82178218000,792,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
516,199,2215,780,780,LaSalle / 80e avenue,45.41576870000,-73.63792420000,11.13065327000,419,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
520,201,3103,786,786,LaSalle / 37e avenue,45.41631020000,-73.61291590000,15.43781095000,543,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
521,201,7096,788,788,Bennett / Pierre-de-Coubertin,45.55815970000,-73.54840010000,35.30348259000,639,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
522,202,10867,790,790,M?—tro de Castelnau (de Castelnau / St-Laurent),45.53570880000,-73.61962350000,53.79702970000,509,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
524,202,12281,835,835,Melville / de Maisonneuve,45.48184020000,-73.59537900000,60.79702970000,537,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
526,202,22965,838,838,Drolet / Marie-Anne,45.52240260000,-73.58117670000,113.68811880000,615,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
528,201,4416,842,842,Graham / Kindersley,45.51405000000,-73.64725560000,21.97014925000,733,0,0,0,0,0.00000000000,0.00000000000,0,0.00000000000,,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,,,0,0,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
